Wavelengths,Rrs_sr-1,MEM_PUW,MEM_LowC,MEM_CDOM,MEM_CDOM-Chl,MEM_Chl,MEM_TSM,MEM_TSM-CDOM,MEM_TSM-Chl,MEM_HighC
350,0.003340703,0.026794265,0.007257677,0.000452643,0.004001126,0.05219152,0.075349831,0.004552035,0.100722382,0.008709552
351,0.003372973,0.026619203,0.007307601,0.000456127,0.004033294,0.052045609,0.075809371,0.004610994,0.100382296,0.008798735
352,0.003405308,0.026525361,0.007357593,0.000459651,0.004065729,0.051898738,0.076265394,0.004670733,0.100043519,0.008888765
353,0.003437685,0.026429576,0.007406802,0.000463195,0.004098377,0.051746938,0.076713105,0.004731213,0.099698729,0.00897954
354,0.003470131,0.026310554,0.007454965,0.000466754,0.004131218,0.051588992,0.077150879,0.004792427,0.099345711,0.009071029
355,0.003502648,0.026174558,0.007502142,0.000470332,0.004164254,0.051424898,0.077578955,0.004854389,0.098984487,0.009163229
356,0.003535224,0.026034279,0.007548516,0.000473933,0.00419749,0.051254961,0.077998317,0.004917117,0.098615621,0.009256148
357,0.003567853,0.025900818,0.007594245,0.000477567,0.004230932,0.051079311,0.078409609,0.004980632,0.098239348,0.009349788
358,0.003600518,0.025772076,0.007639373,0.000481228,0.004264575,0.050897921,0.078813177,0.005044944,0.09785563,0.009444145
359,0.003633233,0.025646876,0.007683871,0.000484924,0.004298417,0.050710396,0.07920838,0.005110063,0.097463754,0.009539205
360,0.003665993,0.02552384,0.007727649,0.00048867,0.004332456,0.050516153,0.079593973,0.005175996,0.097062672,0.009634949
361,0.003698752,0.025396884,0.007770578,0.00049247,0.004366684,0.050314679,0.079968817,0.005242746,0.0966515,0.009731356
362,0.003731543,0.025254588,0.00781252,0.000496318,0.004401087,0.050105717,0.080332356,0.005310313,0.096229852,0.009828404
363,0.003764392,0.025085674,0.007853366,0.000500198,0.004435652,0.049889275,0.080684596,0.005378696,0.095797843,0.009926074
364,0.003797264,0.024887683,0.007893077,0.000504102,0.004470369,0.049665576,0.081025748,0.005447898,0.095355962,0.010024357
365,0.003830152,0.024670702,0.007931687,0.000508039,0.00450524,0.049434953,0.081355998,0.005517933,0.094904858,0.010123246
366,0.00386305,0.02444253,0.00796928,0.000512006,0.004540265,0.049198024,0.081676354,0.005588811,0.0944457,0.010222745
367,0.003895989,0.024217395,0.008005997,0.000516006,0.004575446,0.048955474,0.081987933,0.005660551,0.093979752,0.010322857
368,0.00392894,0.024004803,0.008041986,0.000520034,0.004610785,0.04870818,0.082292259,0.005733167,0.093508603,0.010423594
369,0.003961971,0.023820218,0.008077427,0.000524097,0.004646292,0.048456956,0.082590592,0.00580668,0.093033706,0.010524969
370,0.00399502,0.023680774,0.008112502,0.00052821,0.004681978,0.048202523,0.082883937,0.005881112,0.092556315,0.010626994
371,0.00402812,0.023598064,0.008147352,0.00053238,0.004717851,0.047945601,0.083173181,0.005956484,0.092077673,0.010729684
372,0.004061244,0.023573645,0.008182021,0.000536603,0.004753902,0.047686177,0.083458996,0.006032805,0.091597735,0.010833024
373,0.004094282,0.023605299,0.008216543,0.000540866,0.004790154,0.047426269,0.083741972,0.006110086,0.091120028,0.010937074
374,0.004127347,0.023689303,0.00825084,0.000545163,0.004826584,0.04716495,0.084021974,0.006188332,0.090642873,0.011041789
375,0.004160694,0.023821912,0.008284773,0.000549499,0.004863152,0.046899919,0.084297925,0.006267545,0.090162165,0.011147076
376,0.004194088,0.023991609,0.008318191,0.00055387,0.004899841,0.046630458,0.08456875,0.006347725,0.089676592,0.011252893
377,0.004227425,0.024195644,0.008351042,0.000558283,0.004936675,0.046358319,0.084833656,0.006428879,0.089189181,0.011359294
378,0.0042608,0.024430687,0.008383302,0.000562731,0.004973694,0.04608629,0.08509252,0.006511015,0.088704788,0.011466368
379,0.004294212,0.024699892,0.008414897,0.00056722,0.005010909,0.045815319,0.085344888,0.006594138,0.088225024,0.01157414
380,0.004327659,0.025005562,0.008445682,0.000571757,0.005048289,0.045543607,0.085589771,0.006678247,0.087746653,0.011682536
381,0.004361219,0.02534843,0.008475602,0.00057635,0.005085845,0.045271721,0.085826563,0.006763349,0.087270607,0.011791567
382,0.004394815,0.025723675,0.008504632,0.000580994,0.005123568,0.044999596,0.086055167,0.006849449,0.086796685,0.011901222
383,0.00442835,0.026117172,0.00853273,0.00058568,0.005161453,0.0447272,0.086275388,0.006936553,0.086324752,0.01201149
384,0.004461932,0.02651268,0.008559789,0.000590404,0.00519949,0.044454383,0.086486529,0.007024661,0.085854473,0.012122353
385,0.004495578,0.026900542,0.008585682,0.000595171,0.005237674,0.044180989,0.086687741,0.007113773,0.085385524,0.012233791
386,0.00452929,0.027264867,0.008610254,0.000599974,0.005275991,0.04390697,0.086878574,0.007203882,0.084917801,0.012345782
387,0.004563247,0.027584283,0.008633348,0.000604802,0.005314426,0.043632286,0.087058805,0.007294982,0.084451221,0.012458305
388,0.004597211,0.027850582,0.008654852,0.000609661,0.00535297,0.043356887,0.087228075,0.007387072,0.083985683,0.012571336
389,0.004631193,0.028051713,0.008674734,0.000614535,0.005391612,0.043081078,0.087387304,0.007480152,0.083521708,0.012684868
390,0.004665184,0.028182424,0.008693039,0.000619396,0.005430345,0.042805521,0.087538258,0.00757423,0.083060425,0.012798911
391,0.004699267,0.028255868,0.008709907,0.000624229,0.005469173,0.042531017,0.087682677,0.007669321,0.082603165,0.012913491
392,0.004733453,0.028299756,0.008725509,0.000629046,0.005508113,0.042258247,0.08782148,0.007765446,0.082151009,0.013028638
393,0.004767753,0.028347473,0.00874009,0.000633877,0.005547193,0.041987788,0.087955316,0.007862634,0.081704811,0.013144387
394,0.004802136,0.028421364,0.008753899,0.000638738,0.005586435,0.041720165,0.088084952,0.007960915,0.081265332,0.01326077
395,0.004836679,0.028520531,0.008767106,0.000643627,0.005625854,0.041455838,0.088211183,0.008060309,0.080833231,0.013377819
396,0.004871418,0.028660693,0.008779897,0.000648555,0.005665473,0.041195264,0.088334379,0.008160842,0.080409144,0.013495569
397,0.004906365,0.02889628,0.008792708,0.000653545,0.005705328,0.040939286,0.088456532,0.008262562,0.079994373,0.013614084
398,0.004941593,0.029246204,0.008805825,0.000658577,0.005745441,0.040688692,0.088579648,0.008365504,0.079590138,0.013733427
399,0.004977059,0.029724014,0.008819373,0.00066368,0.005785828,0.040443375,0.088703558,0.008469691,0.079196145,0.013853604
400,0.005012718,0.030330313,0.008833292,0.000668904,0.005826494,0.040202601,0.088826415,0.008575127,0.078811045,0.013974584
401,0.005048597,0.031051097,0.008847492,0.000674276,0.005867436,0.039965792,0.08894689,0.008681815,0.078433782,0.014096336
402,0.005083755,0.031856014,0.008861886,0.000679774,0.005908644,0.039732888,0.08906509,0.008789756,0.078064213,0.014218857
403,0.005118801,0.032691578,0.008876338,0.000685347,0.0059501,0.039503919,0.089181438,0.008898949,0.077702365,0.014342145
404,0.005156202,0.033489884,0.008890612,0.000690969,0.005991782,0.039278493,0.089295173,0.00900938,0.077347549,0.014466171
405,0.00519097,0.034201724,0.008904563,0.000696663,0.006033677,0.03905598,0.089405141,0.009121043,0.076998676,0.014590886
406,0.005228226,0.034762641,0.00891804,0.000702411,0.006075763,0.038836122,0.08951131,0.009233932,0.076655313,0.014716263
407,0.005265448,0.035158572,0.008931161,0.000708212,0.006118039,0.038618938,0.089615008,0.009348067,0.076317485,0.014842296
408,0.00530263,0.035409642,0.008943899,0.000714051,0.006160389,0.03840428,0.089716543,0.009463325,0.075985146,0.014968773
409,0.005339773,0.035578326,0.008957196,0.000719973,0.006203641,0.038196318,0.089823028,0.009580673,0.075663793,0.015097354
410,0.005379686,0.035707075,0.00897014,0.000725892,0.006245811,0.037986257,0.089926716,0.009697905,0.075342301,0.015224068
411,0.005416779,0.035806103,0.008983913,0.000731887,0.006288328,0.037780629,0.090036451,0.009816658,0.075028928,0.015351766
412,0.005456729,0.035868136,0.009000607,0.000738119,0.006334429,0.03759395,0.090168662,0.009940614,0.074742106,0.015486928
413,0.005496716,0.035881771,0.009021073,0.000744659,0.006385755,0.037433275,0.090330343,0.01007166,0.074490831,0.01563284
414,0.005533702,0.035849481,0.00904422,0.000751428,0.006440778,0.037291332,0.090512905,0.010208121,0.074265909,0.015786453
415,0.005573687,0.035772817,0.009068118,0.000758276,0.006496316,0.037153475,0.090700499,0.010346445,0.074048693,0.015941394
416,0.005613701,0.035619917,0.009091744,0.000765133,0.006550938,0.037013128,0.090884771,0.010485013,0.0738307,0.016094793
417,0.00565373,0.035373199,0.009116395,0.000772104,0.006606638,0.03687928,0.091075642,0.010626081,0.073623269,0.016250631
418,0.005690508,0.035021547,0.009141631,0.000779144,0.006662619,0.036748301,0.091269741,0.010768776,0.073421777,0.016407319
419,0.005730495,0.034586327,0.009167507,0.000786259,0.006719007,0.036620873,0.091467812,0.010913245,0.073227134,0.016565112
420,0.005770497,0.03410625,0.009193934,0.000793456,0.006775818,0.036497223,0.091669378,0.011059493,0.07303971,0.016724043
421,0.005810506,0.033613573,0.009220913,0.000800739,0.006833069,0.036377628,0.091874504,0.011207535,0.072859945,0.016884154
422,0.005847042,0.033125404,0.009248618,0.000808107,0.006890782,0.03626239,0.092084381,0.011357411,0.072688313,0.017045492
423,0.005887041,0.032655503,0.009277405,0.000815556,0.006948987,0.036151893,0.092300981,0.011509185,0.072525388,0.017208122
424,0.005927064,0.032221277,0.009307524,0.000823091,0.007007715,0.036046508,0.092525543,0.011662908,0.072371738,0.017372114
425,0.005963427,0.031837452,0.009338934,0.000830719,0.007066993,0.035946482,0.092757564,0.011818594,0.072227738,0.017537519
426,0.006003408,0.031491162,0.009371512,0.000838434,0.007126835,0.035851935,0.092996562,0.011976246,0.072093581,0.017704376
427,0.00604339,0.031163946,0.009405514,0.000846234,0.007187254,0.035762923,0.093244366,0.012135926,0.071969348,0.017872718
428,0.006079498,0.030840827,0.009439844,0.00085411,0.007248267,0.035679542,0.093494091,0.012297492,0.071855179,0.018042582
429,0.006119381,0.030503738,0.009475108,0.000862065,0.007309891,0.035601865,0.093749637,0.012461051,0.071751172,0.018214009
430,0.006159246,0.030123716,0.009512748,0.000870112,0.007372136,0.035529861,0.094020323,0.012626837,0.071657265,0.018387023
431,0.006199085,0.029671189,0.00955345,0.000878256,0.007435012,0.035463486,0.094310406,0.012794975,0.071573361,0.018561649
432,0.006238888,0.029130356,0.009596404,0.000886492,0.00749854,0.035402782,0.094614553,0.012965372,0.071499502,0.018737924
433,0.006278648,0.028503648,0.009640074,0.000894808,0.007562746,0.035347916,0.094922723,0.01313782,0.071435924,0.018915906
434,0.006318329,0.027803398,0.009683848,0.000903203,0.007627666,0.035299108,0.095230696,0.013312244,0.071382951,0.019095664
435,0.006357924,0.027048044,0.009728854,0.000911693,0.007693336,0.035256615,0.095545295,0.013488824,0.071340965,0.019277273
436,0.006401843,0.02625834,0.009774945,0.000920295,0.0077599,0.03522107,0.095864199,0.013667593,0.071310696,0.019460954
437,0.006441341,0.025456002,0.009821559,0.000928903,0.007826697,0.035190308,0.096190617,0.013848242,0.071290393,0.019645852
438,0.006485304,0.024642495,0.009870632,0.000937804,0.007895499,0.035170509,0.096518832,0.014031674,0.071285594,0.019834358
439,0.006529352,0.023827884,0.009920835,0.000946802,0.007965102,0.035157459,0.09685274,0.014217283,0.071292619,0.020024882
440,0.006573487,0.023024199,0.009969001,0.000955437,0.008032718,0.035141497,0.097200682,0.014403644,0.071302931,0.02021372
441,0.006617709,0.022233517,0.010013505,0.000963478,0.008096941,0.035117827,0.09756653,0.014590035,0.071312242,0.020399018
442,0.006666905,0.021446651,0.010055738,0.000971136,0.008159117,0.035091196,0.097945278,0.014777128,0.071324677,0.020582603
443,0.00671139,0.020654429,0.010099101,0.000978869,0.00822204,0.035071295,0.098329906,0.014966406,0.071348754,0.020768228
444,0.006761017,0.019862057,0.010144636,0.000986876,0.008286984,0.03506249,0.098714564,0.015158462,0.071388368,0.020957617
445,0.006810855,0.019093814,0.010190421,0.000994873,0.008352252,0.035058944,0.099104861,0.015352436,0.071438501,0.021148534
446,0.006860901,0.018362623,0.010236952,0.001002966,0.008418577,0.035063332,0.099497171,0.015548649,0.071501708,0.021341998
447,0.006911201,0.01768409,0.010284339,0.00101114,0.008485902,0.035075606,0.099893316,0.015747107,0.071578175,0.021537975
448,0.006961775,0.017068576,0.010333273,0.001019399,0.008554271,0.035096066,0.10029745,0.015947951,0.071668392,0.021736571
449,0.007018162,0.016521179,0.010384068,0.001027745,0.008623728,0.035124972,0.100711497,0.01615126,0.071772773,0.021937884
450,0.007069387,0.016043018,0.010436806,0.001036176,0.008694313,0.035162523,0.101135942,0.016357072,0.071891635,0.022142006
451,0.007121013,0.015632367,0.010491186,0.001044692,0.008766065,0.035208859,0.101568964,0.016565349,0.07202518,0.02234902
452,0.007173156,0.015285494,0.010547374,0.001053295,0.008839018,0.035264054,0.102011202,0.016776144,0.072173496,0.022558996
453,0.00722581,0.014997773,0.010606097,0.001061997,0.008913206,0.03532813,0.102466505,0.01698961,0.072336576,0.022771997
454,0.007284923,0.01476275,0.010667328,0.001070803,0.008988653,0.035401023,0.102934342,0.01720576,0.072514272,0.022988067
455,0.007338422,0.014571149,0.010730645,0.00107971,0.009065373,0.035482549,0.10341198,0.017424534,0.072706242,0.023207226
456,0.007385993,0.014411124,0.010795666,0.001088717,0.00914337,0.035572413,0.103897016,0.017645877,0.072911959,0.023429469
457,0.007440076,0.014269597,0.010862475,0.001097825,0.009222637,0.035670243,0.104389721,0.017869823,0.073130781,0.023654772
458,0.0074944,0.014133662,0.010930505,0.001107027,0.009303163,0.035775637,0.104887028,0.018096275,0.07336202,0.023883099
459,0.007548993,0.0139919,0.010999534,0.001116318,0.009384935,0.035888204,0.105387696,0.01832521,0.073605009,0.024114414
460,0.007597146,0.013836322,0.011070542,0.001125708,0.009467943,0.036007621,0.105897153,0.018556839,0.073859198,0.02434869
461,0.007652251,0.013663851,0.011143948,0.001135202,0.00955219,0.036133683,0.106417659,0.018791261,0.074124226,0.024585922
462,0.007700713,0.013476037,0.01121922,0.001144791,0.009637687,0.036266302,0.106946193,0.019028388,0.074399915,0.024826126
463,0.007749335,0.013277904,0.011295386,0.001154471,0.009724458,0.036405481,0.107477088,0.019268037,0.074686222,0.02506934
464,0.007805334,0.013075251,0.011372118,0.00116424,0.009812528,0.036551238,0.108008265,0.019510152,0.074983125,0.025315601
465,0.007854349,0.012872773,0.011450246,0.001174113,0.009901919,0.036703558,0.108544065,0.019754908,0.075290556,0.025564942
466,0.007903449,0.012672489,0.011529517,0.001184086,0.009992642,0.036862347,0.109082931,0.020002266,0.075608319,0.025817375
467,0.007952633,0.012474491,0.011610018,0.00119417,0.010084697,0.03702737,0.109625037,0.020252251,0.075935985,0.026072879
468,0.00800956,0.012271899,0.011691214,0.001204349,0.010178073,0.037198292,0.110167462,0.020504764,0.076272964,0.026331414
469,0.008058934,0.012061787,0.011773002,0.001214634,0.010272746,0.037374645,0.110709439,0.020759788,0.076618455,0.026592903
470,0.008108368,0.011844177,0.011855549,0.001225045,0.010368685,0.037555906,0.111251643,0.021017363,0.076971578,0.026857255
471,0.008165959,0.011618048,0.01193883,0.001235594,0.010465861,0.03774158,0.111793759,0.021277487,0.077331498,0.027124381
472,0.00821567,0.011379493,0.012022374,0.001246269,0.010564246,0.037931247,0.112333415,0.021540071,0.077697503,0.027394205
473,0.008265433,0.011125537,0.012105559,0.001257043,0.010663821,0.038124627,0.112867654,0.021804994,0.078069122,0.027666681
474,0.008323693,0.010860001,0.012188239,0.001267908,0.010764589,0.038321615,0.113395873,0.022072234,0.07844616,0.027941799
475,0.008373626,0.010593289,0.01227095,0.001278881,0.01086656,0.038522179,0.113920799,0.022341905,0.078828543,0.028219566
476,0.008432313,0.01032917,0.012353792,0.001289956,0.010969735,0.038726258,0.114443154,0.02261404,0.079216155,0.028499979
477,0.008482459,0.010070365,0.012436436,0.001301127,0.01107411,0.038933702,0.114961616,0.022888574,0.079608746,0.028783016
478,0.008541777,0.009819559,0.012520081,0.001312407,0.011179684,0.039144419,0.115482114,0.023165782,0.080006154,0.029068666
479,0.008592327,0.009579735,0.012604177,0.001323788,0.011286465,0.039358375,0.116002065,0.023445549,0.080408301,0.029356932
480,0.008643019,0.009352438,0.012687162,0.001335249,0.011394452,0.039575473,0.116514029,0.023727536,0.080815012,0.029647803
481,0.008703371,0.009137813,0.012768264,0.00134678,0.011503645,0.039795584,0.117014445,0.024011575,0.081226056,0.029941256
482,0.008754553,0.0089334,0.012848176,0.00135839,0.011614021,0.040018395,0.117506755,0.02429782,0.081640916,0.030237229
483,0.008815544,0.008734012,0.012928145,0.001370098,0.01172553,0.040243345,0.117996959,0.024586545,0.082058677,0.030535594
484,0.008866958,0.008533599,0.013008225,0.001381892,0.011838064,0.040469623,0.118485881,0.02487773,0.082478098,0.030836115
485,0.008928502,0.008329199,0.013087969,0.001393865,0.01195189,0.040697525,0.118967342,0.025171493,0.08289923,0.031139187
486,0.008980125,0.008122758,0.013165232,0.001405758,0.012066231,0.040924951,0.119440844,0.025466806,0.083319704,0.031443515
487,0.009042164,0.007916414,0.013241919,0.001417775,0.012181628,0.04115312,0.119908217,0.02576447,0.083740733,0.031749955
488,0.009093997,0.007705395,0.013320939,0.001430327,0.012299294,0.041384736,0.120367698,0.026065994,0.084165009,0.032060436
489,0.009156566,0.007489697,0.013404459,0.001443653,0.012419829,0.04162095,0.120821507,0.026372301,0.084593545,0.032375877
490,0.009219471,0.007274005,0.013491584,0.001457588,0.012542627,0.041860021,0.121272598,0.02668278,0.085024334,0.032695248
491,0.009271567,0.007060853,0.013578711,0.001471723,0.012666428,0.042098542,0.121719387,0.026995763,0.085453539,0.033016462
492,0.009334802,0.006846291,0.013662854,0.001485838,0.012790611,0.042334519,0.122155304,0.027310177,0.085878731,0.033338457
493,0.009398275,0.006623844,0.013744584,0.001500155,0.012915863,0.042569205,0.122574212,0.027626657,0.086300952,0.033662302
494,0.009461993,0.006393031,0.013822073,0.001514542,0.013041834,0.042801489,0.122972068,0.027944556,0.086718865,0.033987399
495,0.009525979,0.006160678,0.013896485,0.00152904,0.013168596,0.043031732,0.123353984,0.028264158,0.087133005,0.034313868
496,0.009590249,0.005931372,0.013968146,0.001543641,0.013296215,0.043260569,0.123722004,0.028585537,0.087544394,0.034641856
497,0.009667083,0.00570835,0.014038023,0.001558345,0.013424756,0.043488614,0.124080875,0.028908928,0.08795401,0.034971509
498,0.009732236,0.005494584,0.014105501,0.001573151,0.01355425,0.043716153,0.124428432,0.029234167,0.088362315,0.035302891
499,0.009810329,0.005287622,0.014171022,0.001588049,0.013684675,0.043943027,0.124767002,0.02956136,0.088769088,0.03563595
500,0.009889043,0.005081687,0.014235136,0.001603019,0.013815941,0.044168533,0.125099361,0.029890649,0.089173276,0.035970494
501,0.00996816,0.00487161,0.014297144,0.001618034,0.013947887,0.044391399,0.125422864,0.030221849,0.089572949,0.036306175
502,0.010034273,0.004655055,0.01435454,0.001633068,0.014080299,0.044609907,0.125727169,0.030554293,0.089965506,0.036642521
503,0.010127801,0.004432687,0.014404105,0.001648097,0.014212954,0.044822296,0.125998912,0.030887104,0.090348276,0.036979035
504,0.010208556,0.004206173,0.01444384,0.001663103,0.01434567,0.045027199,0.126230005,0.03121969,0.090719212,0.037315316
505,0.010290019,0.003976722,0.014473952,0.001678075,0.014478337,0.045223876,0.126421691,0.031552001,0.091077236,0.037651123
506,0.010372381,0.003749322,0.014494383,0.001693032,0.014611329,0.045413172,0.12657423,0.031884377,0.091423314,0.037987055
507,0.010454938,0.003529323,0.014505463,0.001707925,0.014742044,0.045589766,0.126685716,0.032213657,0.091751759,0.038318807
508,0.010536714,0.003320483,0.014511183,0.00172296,0.014877321,0.045770401,0.126780627,0.032548554,0.092082185,0.038657845
509,0.010634137,0.003127426,0.014512823,0.00173806,0.015012729,0.04594664,0.1268584,0.032883844,0.092405942,0.038996899
510,0.010717406,0.002954392,0.01451041,0.001753002,0.015137882,0.046097046,0.126906009,0.033206978,0.092699907,0.039318872
511,0.010801555,0.002803567,0.014505858,0.001767707,0.015247756,0.046212778,0.12692466,0.033512162,0.092955387,0.039615686
512,0.010886621,0.00267445,0.014504199,0.001782372,0.015347902,0.046309064,0.126941183,0.033806786,0.093190952,0.039896879
513,0.010973243,0.002564925,0.014511679,0.001797333,0.015449365,0.046413215,0.126993921,0.034105042,0.093438674,0.040181066
514,0.011047127,0.002473187,0.014532051,0.001812766,0.015557279,0.046538469,0.12710364,0.034413672,0.093714384,0.040476924
515,0.011141292,0.002398563,0.014564745,0.001828533,0.015665281,0.046671343,0.127259471,0.034724979,0.094003337,0.040773942
516,0.011220685,0.002338382,0.014611035,0.001844715,0.015776156,0.046818581,0.12746957,0.035042546,0.094313376,0.041076811
517,0.011318853,0.002290155,0.014669923,0.001861287,0.01588949,0.046978899,0.127729087,0.035365724,0.094642852,0.04138482
518,0.011400872,0.002251306,0.014740511,0.001878235,0.016005136,0.047151018,0.128033807,0.035694323,0.094989787,0.041697649
519,0.011483739,0.002219333,0.014820206,0.001895516,0.016122849,0.047332965,0.128372804,0.036027593,0.09535116,0.042014763
520,0.011567553,0.002191839,0.014905452,0.001913065,0.016242314,0.047522359,0.128731584,0.036364458,0.095723359,0.042335493
521,0.011652363,0.00216657,0.014992963,0.001930821,0.016363187,0.047716645,0.12909702,0.036703907,0.096102534,0.042659105
522,0.011718903,0.002141571,0.015080502,0.00194874,0.016485129,0.047913391,0.129460354,0.037045241,0.096485042,0.042984887
523,0.011805322,0.002115304,0.01516668,0.001966794,0.016607849,0.04811053,0.129816375,0.037388017,0.096867801,0.043312226
524,0.011892896,0.002086806,0.015250182,0.001984956,0.016731131,0.048306578,0.130160286,0.037731805,0.097248613,0.043640673
525,0.011961068,0.002055929,0.01532964,0.002003202,0.016854891,0.048500939,0.130486955,0.038076147,0.097626592,0.043970042
526,0.012029124,0.002023235,0.015405516,0.002021551,0.01697918,0.04869394,0.130798152,0.03842115,0.098002208,0.044300422
527,0.012097099,0.001990141,0.015478697,0.002040037,0.017104179,0.048886755,0.131097114,0.038767053,0.098377166,0.044632163
528,0.012185974,0.001957068,0.015551506,0.002058697,0.017230158,0.049081167,0.131392478,0.039114588,0.098754074,0.044965806
529,0.012254284,0.001925299,0.015624884,0.002077569,0.017357321,0.049278477,0.131687688,0.039464045,0.099134819,0.045301753
530,0.012322787,0.001896117,0.015698075,0.002096667,0.017485698,0.049478831,0.131979891,0.03981516,0.099519578,0.045640054
531,0.012391503,0.0018699,0.015770287,0.002115995,0.017615254,0.049681923,0.132266136,0.040167661,0.09990787,0.045980623
532,0.012438273,0.001845815,0.015841578,0.00213554,0.017745963,0.049887518,0.132546726,0.040521558,0.100299328,0.046323392
533,0.012507197,0.001822518,0.015912509,0.002155287,0.017877808,0.050095465,0.132823856,0.040877029,0.100693714,0.04666832
534,0.01257638,0.001799215,0.015982855,0.002175219,0.01801073,0.050305357,0.133096912,0.041233988,0.101090422,0.047015281
535,0.012645823,0.001776376,0.016051619,0.002195324,0.018144673,0.05051681,0.133362516,0.041592102,0.101488889,0.047364159
536,0.012715321,0.00175379,0.016119711,0.002215605,0.018279742,0.050730534,0.133624381,0.041951685,0.10189015,0.047715177
537,0.012784837,0.001731376,0.016188271,0.002236071,0.018416087,0.050947497,0.133886949,0.042313146,0.102295611,0.048068645
538,0.012854578,0.001709369,0.016256039,0.002256702,0.018553596,0.051166988,0.134146095,0.042676057,0.102704234,0.048424343
539,0.012924369,0.001686207,0.016320907,0.002277423,0.018691902,0.051386696,0.134394844,0.043039699,0.103112697,0.048781537
540,0.012994246,0.001659578,0.016380538,0.002298137,0.018830528,0.051603656,0.134625601,0.043403258,0.10351676,0.049139277
541,0.013063806,0.001628126,0.016432504,0.002318761,0.018969001,0.051814977,0.134830429,0.043765843,0.103912314,0.049496624
542,0.01315804,0.001592106,0.016474298,0.002339243,0.019106919,0.052018238,0.135001032,0.044126489,0.104295934,0.049852771
543,0.013226508,0.001552807,0.016503951,0.002359565,0.019243988,0.052211719,0.135130792,0.044484372,0.104665199,0.050207129
544,0.013294142,0.001511461,0.016521484,0.002379741,0.019380148,0.052395166,0.135219853,0.04483935,0.105019797,0.050559574
545,0.013360913,0.001468563,0.016529419,0.002399815,0.019515614,0.052570017,0.135276859,0.045192172,0.105361826,0.050910529
546,0.013427138,0.001425699,0.016530487,0.002419868,0.019650754,0.052738598,0.135310889,0.045543691,0.105694621,0.051260714
